,Unnamed: 0,Source,Etype,Destination,TimeStamp,full_date,month_day_yr,month_yr,month,yr,Source_Names,Destination_Names
2317,4931942.0,1039322,emails,786361,1460144333,2016-04-08 19:38:53,04/08/2016,04/2016,4,2016,Dylan Ballard,Sheilah Stachniw
486,3629069.0,857138,calls,1023940,1460383313,2016-04-11 14:01:53,04/11/2016,04/2016,4,2016,Richard Fox,Patrick Lane
1954,5030322.0,714152,emails,735202,1460705654,2016-04-15 07:34:14,04/15/2016,04/2016,4,2016,Sean McDonald,Sid Demmy
1743,5040830.0,714285,emails,698163,1460765868,2016-04-16 00:17:48,04/16/2016,04/2016,4,2016,Vernon Joseph,Hassie Anzalone
174,5048450.0,786361,emails,1108217,1460810333,2016-04-16 12:38:53,04/16/2016,04/2016,4,2016,Sheilah Stachniw,Lindsy Henion
401,5116431.0,857138,emails,714016,1461196049,2016-04-20 23:47:29,04/20/2016,04/2016,4,2016,Richard Fox,Cory King
168,3793618.0,857138,calls,1108217,1461671693,2016-04-26 11:54:53,04/26/2016,04/2016,4,2016,Richard Fox,Lindsy Henion
163,3793617.0,857138,calls,944354,1461671693,2016-04-26 11:54:53,04/26/2016,04/2016,4,2016,Richard Fox,Ferne Hards
193,3793619.0,857138,calls,1690582,1461671693,2016-04-26 11:54:53,04/26/2016,04/2016,4,2016,Richard Fox,Meryl Pastuch
497,5253679.0,857138,emails,714929,1461983090,2016-04-30 02:24:50,04/30/2016,04/2016,4,2016,Richard Fox,Marylin Hanenberger
345,6111.0,857138,meetings,728286,1462072333,2016-05-01 03:12:13,05/01/2016,05/2016,5,2016,Richard Fox,Kerstin Belveal
178,5275460.0,728286,emails,1108217,1462106333,2016-05-01 12:38:53,05/01/2016,05/2016,5,2016,Kerstin Belveal,Lindsy Henion
346,3857270.0,857138,calls,728286,1462172333,2016-05-02 06:58:53,05/02/2016,05/2016,5,2016,Richard Fox,Kerstin Belveal
2498,3905532.0,728286,calls,387200,1462553693,2016-05-06 16:54:53,05/06/2016,05/2016,5,2016,Kerstin Belveal,Augusta Sharp
1505,5397071.0,698163,emails,714557,1462803378,2016-05-09 14:16:18,05/09/2016,05/2016,5,2016,Hassie Anzalone,Glen Richards
508,5453241.0,857138,emails,713410,1463123312,2016-05-13 07:08:32,05/13/2016,05/2016,5,2016,Richard Fox,Phoebe Hawkins
512,5474845.0,857138,emails,715373,1463247638,2016-05-14 17:40:38,05/14/2016,05/2016,5,2016,Richard Fox,Nila Trnka
181,4022502.0,387200,calls,1108217,1463464133,2016-05-17 05:48:53,05/17/2016,05/2016,5,2016,Augusta Sharp,Lindsy Henion
403,4032185.0,786361,calls,713474,1463540480,2016-05-18 03:01:20,05/18/2016,05/2016,5,2016,Sheilah Stachniw,Sachiko Sanabria
2374,5540258.0,387200,emails,1039322,1463618333,2016-05-19 00:38:53,05/19/2016,05/2016,5,2016,Augusta Sharp,Dylan Ballard
1087,4050847.0,709857,calls,857138,1463686670,2016-05-19 19:37:50,05/19/2016,05/2016,5,2016,Carissa Peiffer,Richard Fox
2465,5581807.0,786361,emails,623027,1463855933,2016-05-21 18:38:53,05/21/2016,05/2016,5,2016,Sheilah Stachniw,Lizbeth Jindra
333,4082542.0,1690582,calls,175354,1463933513,2016-05-22 16:11:53,05/22/2016,05/2016,5,2016,Meryl Pastuch,Madeline Nindorf
335,5624491.0,387200,emails,1886447,1464097133,2016-05-24 13:38:53,05/24/2016,05/2016,5,2016,Augusta Sharp,Julie Tierno
523,5696742.0,857138,emails,713619,1464508193,2016-05-29 07:49:53,05/29/2016,05/2016,5,2016,Richard Fox,Bulah Breheny
1004,5770414.0,713444,emails,857138,1464928597,2016-06-03 04:36:37,06/03/2016,06/2016,6,2016,Laurice Eichenberg,Richard Fox
487,5776819.0,857138,emails,1023940,1464964733,2016-06-03 14:38:53,06/03/2016,06/2016,6,2016,Richard Fox,Patrick Lane
2183,5815774.0,735202,emails,714616,1465186432,2016-06-06 04:13:52,06/06/2016,06/2016,6,2016,Sid Demmy,Martine Assaf
179,5816725.0,728286,emails,1108217,1465191533,2016-06-06 05:38:53,06/06/2016,06/2016,6,2016,Kerstin Belveal,Lindsy Henion
180,5829290.0,728286,emails,1108217,1465263533,2016-06-07 01:38:53,06/07/2016,06/2016,6,2016,Kerstin Belveal,Lindsy Henion
1653,5874500.0,1690582,emails,712255,1465521442,2016-06-10 01:17:22,06/10/2016,06/2016,6,2016,Meryl Pastuch,Deanna Getchius
194,5877776.0,857138,emails,1690582,1465540733,2016-06-10 06:38:53,06/10/2016,06/2016,6,2016,Richard Fox,Meryl Pastuch
531,4408301.0,857138,calls,706974,1466478435,2016-06-21 03:07:15,06/21/2016,06/2016,6,2016,Richard Fox,Domonique Mano
1804,4431222.0,713979,calls,698163,1466655834,2016-06-23 04:23:54,06/23/2016,06/2016,6,2016,Diane Cuti,Hassie Anzalone
1039,6087082.0,714361,emails,857138,1466732338,2016-06-24 01:38:58,06/24/2016,06/2016,6,2016,Chanell Luciano,Richard Fox
534,4488134.0,857138,calls,713138,1467097873,2016-06-28 07:11:13,06/28/2016,06/2016,6,2016,Richard Fox,Cicely Hervol
2188,4509390.0,735202,calls,702527,1467262423,2016-06-30 04:53:43,06/30/2016,06/2016,6,2016,Sid Demmy,Carri Mceldowney
2189,6193430.0,735202,emails,712412,1467335631,2016-07-01 01:13:51,07/01/2016,07/2016,7,2016,Sid Demmy,Keva Macneil
1110,6223819.0,713336,emails,857138,1467506980,2016-07-03 00:49:40,07/03/2016,07/2016,7,2016,Alexander Stevenson,Richard Fox
538,6240306.0,857138,emails,735108,1467601164,2016-07-04 02:59:24,07/04/2016,07/2016,7,2016,Richard Fox,Peter Fahnestock
1522,6279672.0,698163,emails,711815,1467828744,2016-07-06 18:12:24,07/06/2016,07/2016,7,2016,Hassie Anzalone,Mitchell Padilla
2191,4623206.0,735202,calls,713468,1468157149,2016-07-10 13:25:49,07/10/2016,07/2016,7,2016,Sid Demmy,Herman Todd
1005,4633674.0,713444,calls,857138,1468239512,2016-07-11 12:18:32,07/11/2016,07/2016,7,2016,Laurice Eichenberg,Richard Fox
644,6352181.0,698163,emails,713968,1468240387,2016-07-11 12:33:07,07/11/2016,07/2016,7,2016,Hassie Anzalone,Harry Padilla
1816,4643979.0,706998,calls,698163,1468320505,2016-07-12 10:48:25,07/12/2016,07/2016,7,2016,Tommye Minge,Hassie Anzalone
2514,4666045.0,1108217,calls,1663285,1468493873,2016-07-14 10:57:53,07/14/2016,07/2016,7,2016,Lindsy Henion,Sara Ballard
1817,6401916.0,713468,emails,698163,1468523222,2016-07-14 19:07:02,07/14/2016,07/2016,7,2016,Herman Todd,Hassie Anzalone
1818,6402379.0,713076,emails,698163,1468525889,2016-07-14 19:51:29,07/14/2016,07/2016,7,2016,Adele French,Hassie Anzalone
273,6519093.0,713410,emails,1690582,1469187996,2016-07-22 11:46:36,07/22/2016,07/2016,7,2016,Phoebe Hawkins,Meryl Pastuch
438,6545016.0,786361,emails,969089,1469335133,2016-07-24 04:38:53,07/24/2016,07/2016,7,2016,Sheilah Stachniw,Tobi Gatlin
1823,4775013.0,661344,calls,698163,1469343141,2016-07-24 06:52:21,07/24/2016,07/2016,7,2016,Tameka Vinton,Hassie Anzalone
551,4785155.0,857138,calls,712810,1469421595,2016-07-25 04:39:55,07/25/2016,07/2016,7,2016,Richard Fox,Tiana Sichting
1536,5006204.0,698163,calls,739008,1471146666,2016-08-14 03:51:06,08/14/2016,08/2016,8,2016,Hassie Anzalone,Kate Collier
698,5029775.0,698163,calls,712312,1471333183,2016-08-16 07:39:43,08/16/2016,08/2016,8,2016,Hassie Anzalone,Erik Allen
171,6899205.0,1690582,emails,1108217,1471347533,2016-08-16 11:38:53,08/16/2016,08/2016,8,2016,Meryl Pastuch,Lindsy Henion
393,5038118.0,1108217,calls,1847246,1471397453,2016-08-17 01:30:53,08/17/2016,08/2016,8,2016,Lindsy Henion,Rosalia Larroque
276,5070870.0,719118,calls,1690582,1471654270,2016-08-20 00:51:10,08/20/2016,08/2016,8,2016,Inez Phillips,Meryl Pastuch
53,7023567.0,698163,emails,1376868,1472053452,2016-08-24 15:44:12,08/24/2016,08/2016,8,2016,Hassie Anzalone,Timothy Gibson
1116,7043400.0,713468,emails,857138,1472165254,2016-08-25 22:47:34,08/25/2016,08/2016,8,2016,Herman Todd,Richard Fox
532,7105662.0,698163,emails,706974,1472519007,2016-08-30 01:03:27,08/30/2016,08/2016,8,2016,Hassie Anzalone,Domonique Mano
445,5341478.0,1690582,calls,713336,1473765100,2016-09-13 11:11:40,09/13/2016,09/2016,9,2016,Meryl Pastuch,Alexander Stevenson
1154,7470661.0,714225,emails,857138,1474595373,2016-09-23 01:49:33,09/23/2016,09/2016,9,2016,Chandra Durepo,Richard Fox
1156,5470041.0,671940,calls,857138,1474773598,2016-09-25 03:19:58,09/25/2016,09/2016,9,2016,Raymond Wolfe,Richard Fox
67,7585416.0,857138,emails,711648,1475249504,2016-09-30 15:31:44,09/30/2016,09/2016,9,2016,Richard Fox,Mable Rosenfeldt
1853,7643005.0,720152,emails,698163,1475576187,2016-10-04 10:16:27,10/04/2016,10/2016,10,2016,Shawnta Griest,Hassie Anzalone
269,7715639.0,713468,emails,1690582,1475986889,2016-10-09 04:21:29,10/09/2016,10/2016,10,2016,Herman Todd,Meryl Pastuch
1048,7755176.0,292073,emails,857138,1476212132,2016-10-11 18:55:32,10/11/2016,10/2016,10,2016,Wilhelmina Nybo,Richard Fox
1166,7769365.0,711535,emails,857138,1476291874,2016-10-12 17:04:34,10/12/2016,10/2016,10,2016,Micheal Greene,Richard Fox
602,7773564.0,857138,emails,713256,1476315847,2016-10-12 23:44:07,10/12/2016,10/2016,10,2016,Richard Fox,Deann Gladwin
1167,7773566.0,712911,emails,857138,1476315851,2016-10-12 23:44:11,10/12/2016,10/2016,10,2016,Kayleigh Sember,Richard Fox
2475,7831732.0,786361,emails,712188,1476645415,2016-10-16 19:16:55,10/16/2016,10/2016,10,2016,Sheilah Stachniw,Dionna Camara
2190,5718656.0,735202,calls,712412,1476708743,2016-10-17 12:52:23,10/17/2016,10/2016,10,2016,Sid Demmy,Keva Macneil
172,5778181.0,1690582,calls,1108217,1477172333,2016-10-22 21:38:53,10/22/2016,10/2016,10,2016,Meryl Pastuch,Lindsy Henion
1172,7985513.0,713814,emails,857138,1477520997,2016-10-26 22:29:57,10/26/2016,10/2016,10,2016,Jaunita Westen,Richard Fox
1667,5924828.0,713701,calls,698163,1478314253,2016-11-05 02:50:53,11/05/2016,11/2016,11,2016,Jane Tyler,Hassie Anzalone
552,8144635.0,1690582,emails,712810,1478425049,2016-11-06 09:37:29,11/06/2016,11/2016,11,2016,Meryl Pastuch,Tiana Sichting
1184,8257294.0,713389,emails,857138,1479067062,2016-11-13 19:57:42,11/13/2016,11/2016,11,2016,Herman Delaware,Richard Fox
616,6021377.0,857138,calls,713814,1479067132,2016-11-13 19:58:52,11/13/2016,11/2016,11,2016,Richard Fox,Jaunita Westen
267,8505717.0,713336,emails,1690582,1480474260,2016-11-30 02:51:00,11/30/2016,11/2016,11,2016,Alexander Stevenson,Meryl Pastuch
351,8573104.0,387200,emails,728286,1480855133,2016-12-04 12:38:53,12/04/2016,12/2016,12,2016,Augusta Sharp,Kerstin Belveal
635,8658876.0,857138,emails,720152,1481343345,2016-12-10 04:15:45,12/10/2016,12/2016,12,2016,Richard Fox,Shawnta Griest
405,6322164.0,857138,calls,713639,1481406724,2016-12-10 21:52:04,12/10/2016,12/2016,12,2016,Richard Fox,Juan Walsh
513,8757789.0,857138,emails,715373,1481901500,2016-12-16 15:18:20,12/16/2016,12/2016,12,2016,Richard Fox,Nila Trnka
364,6386559.0,696047,calls,728286,1481903513,2016-12-16 15:51:53,12/16/2016,12/2016,12,2016,Jose Ringwald,Kerstin Belveal
1859,8766640.0,712911,emails,698163,1481951558,2016-12-17 05:12:38,12/17/2016,12/2016,12,2016,Kayleigh Sember,Hassie Anzalone
969,6420626.0,1108217,calls,857138,1482172333,2016-12-19 18:32:13,12/19/2016,12/2016,12,2016,Lindsy Henion,Richard Fox
2507,8937864.0,728286,emails,696047,1482921533,2016-12-28 10:38:53,12/28/2016,12/2016,12,2016,Kerstin Belveal,Jose Ringwald
293,9029707.0,708334,emails,1690582,1483440934,2017-01-03 10:55:34,01/03/2017,01/2017,1,2017,Lanell Szczepaniak,Meryl Pastuch
643,9154158.0,857138,emails,713968,1484149439,2017-01-11 15:43:59,01/11/2017,01/2017,1,2017,Richard Fox,Harry Padilla
2344,6678532.0,712620,calls,786361,1484171398,2017-01-11 21:49:58,01/11/2017,01/2017,1,2017,Ivory Soderling,Sheilah Stachniw
460,6734470.0,735202,calls,713892,1484605420,2017-01-16 22:23:40,01/16/2017,01/2017,1,2017,Sid Demmy,Bernard Harper
1875,9322963.0,713138,emails,698163,1485109866,2017-01-22 18:31:06,01/22/2017,01/2017,1,2017,Cicely Hervol,Hassie Anzalone
2320,9615704.0,1108217,emails,786361,1486766333,2017-02-10 22:38:53,02/10/2017,02/2017,2,2017,Lindsy Henion,Sheilah Stachniw
2499,9705993.0,728286,emails,387200,1487273933,2017-02-16 19:38:53,02/16/2017,02/2017,2,2017,Kerstin Belveal,Augusta Sharp
665,7115626.0,857138,calls,713429,1487564662,2017-02-20 04:24:22,02/20/2017,02/2017,2,2017,Richard Fox,Amelia Wright
1241,9756776.0,713489,emails,857138,1487564697,2017-02-20 04:24:57,02/20/2017,02/2017,2,2017,Lavona Smola,Richard Fox
157,7134611.0,698163,calls,715477,1487712002,2017-02-21 21:20:02,02/21/2017,02/2017,2,2017,Hassie Anzalone,Corinne Veatch
1482,7146998.0,698163,calls,710674,1487809225,2017-02-23 00:20:25,02/23/2017,02/2017,2,2017,Hassie Anzalone,Christal Holste
348,9837230.0,786361,emails,728286,1488019133,2017-02-25 10:38:53,02/25/2017,02/2017,2,2017,Sheilah Stachniw,Kerstin Belveal
231,7214604.0,713444,calls,1690582,1488334485,2017-03-01 02:14:45,03/01/2017,03/2017,3,2017,Laurice Eichenberg,Meryl Pastuch
988,7267229.0,713474,calls,857138,1488742496,2017-03-05 19:34:56,03/05/2017,03/2017,3,2017,Sachiko Sanabria,Richard Fox
2283,9968379.0,713094,emails,592970,1488756812,2017-03-05 23:33:32,03/05/2017,03/2017,3,2017,Tenesha Iwasaki,Theodore Burns
1598,9974813.0,698163,emails,714350,1488792507,2017-03-06 09:28:27,03/06/2017,03/2017,3,2017,Hassie Anzalone,Clayton Morrison
2515,45821.0,1108217,meetings,1600928,1489094988,2017-03-09 21:29:48,03/09/2017,03/2017,3,2017,Lindsy Henion,Ricky Miles
2233,7380658.0,735202,calls,712948,1489621932,2017-03-15 23:52:12,03/15/2017,03/2017,3,2017,Sid Demmy,Shane Labella
98,10150115.0,1690582,emails,713767,1489787753,2017-03-17 21:55:53,03/17/2017,03/2017,3,2017,Meryl Pastuch,Yulanda Maymon
683,7482363.0,857138,calls,713307,1490409164,2017-03-25 02:32:44,03/25/2017,03/2017,3,2017,Richard Fox,David Phillips
373,10548894.0,735202,emails,714225,1492042911,2017-04-13 00:21:51,04/13/2017,04/2017,4,2017,Sid Demmy,Chandra Durepo
2501,10571699.0,1108217,emails,387200,1492172333,2017-04-14 12:18:53,04/14/2017,04/2017,4,2017,Lindsy Henion,Augusta Sharp
2080,7791949.0,714105,calls,735202,1492812998,2017-04-21 22:16:38,04/21/2017,04/2017,4,2017,Garrett Sanfilippo,Sid Demmy
1599,10782269.0,1690582,emails,714350,1493360129,2017-04-28 06:15:29,04/28/2017,04/2017,4,2017,Meryl Pastuch,Clayton Morrison
352,7868322.0,1847246,calls,728286,1493401133,2017-04-28 17:38:53,04/28/2017,04/2017,4,2017,Rosalia Larroque,Kerstin Belveal
353,7890047.0,1847246,calls,728286,1493573933,2017-04-30 17:38:53,04/30/2017,04/2017,4,2017,Rosalia Larroque,Kerstin Belveal
697,10880034.0,857138,emails,712312,1493914057,2017-05-04 16:07:37,05/04/2017,05/2017,5,2017,Richard Fox,Erik Allen
339,7967730.0,728286,calls,981554,1494178733,2017-05-07 17:38:53,05/07/2017,05/2017,5,2017,Kerstin Belveal,Sherrell Biebel
20,7991738.0,1690582,calls,713876,1494366084,2017-05-09 21:41:24,05/09/2017,05/2017,5,2017,Meryl Pastuch,Alex Wilkins
2516,58448.0,1108217,meetings,1525352,1494510852,2017-05-11 13:54:12,05/11/2017,05/2017,5,2017,Lindsy Henion,Marian Ahmadi
365,8022804.0,981554,calls,728286,1494610733,2017-05-12 17:38:53,05/12/2017,05/2017,5,2017,Sherrell Biebel,Kerstin Belveal
340,8045192.0,728286,calls,981554,1494783533,2017-05-14 17:38:53,05/14/2017,05/2017,5,2017,Kerstin Belveal,Sherrell Biebel
341,8056251.0,728286,calls,981554,1494869933,2017-05-15 17:38:53,05/15/2017,05/2017,5,2017,Kerstin Belveal,Sherrell Biebel
342,8067586.0,728286,calls,981554,1494956333,2017-05-16 17:38:53,05/16/2017,05/2017,5,2017,Kerstin Belveal,Sherrell Biebel
343,8078673.0,728286,calls,981554,1495042733,2017-05-17 17:38:53,05/17/2017,05/2017,5,2017,Kerstin Belveal,Sherrell Biebel
1466,8104689.0,698163,calls,713563,1495245880,2017-05-20 02:04:40,05/20/2017,05/2017,5,2017,Hassie Anzalone,Maia Ballerini
1613,8131562.0,698163,calls,896318,1495452441,2017-05-22 11:27:21,05/22/2017,05/2017,5,2017,Hassie Anzalone,Georgia Robinson
1708,11157978.0,1376868,emails,698163,1495485698,2017-05-22 20:41:38,05/22/2017,05/2017,5,2017,Timothy Gibson,Hassie Anzalone
1284,11183484.0,387676,emails,857138,1495629533,2017-05-24 12:38:53,05/24/2017,05/2017,5,2017,May Burton,Richard Fox
189,11227932.0,944354,emails,1108217,1495880033,2017-05-27 10:13:53,05/27/2017,05/2017,5,2017,Ferne Hards,Lindsy Henion
1907,11236850.0,713275,emails,698163,1495929828,2017-05-28 00:03:48,05/28/2017,05/2017,5,2017,Velvet Tavana,Hassie Anzalone
1776,8269318.0,735688,calls,698163,1496520802,2017-06-03 20:13:22,06/03/2017,06/2017,6,2017,Leo Shambaugh,Hassie Anzalone
1710,11530070.0,712795,emails,698163,1497586980,2017-06-16 04:23:00,06/16/2017,06/2017,6,2017,Cyril Dushaj,Hassie Anzalone
1306,8442058.0,714902,calls,857138,1497861196,2017-06-19 08:33:16,06/19/2017,06/2017,6,2017,Delia Owen,Richard Fox
1308,8459513.0,712927,calls,857138,1497996854,2017-06-20 22:14:14,06/20/2017,06/2017,6,2017,Verna Henderson,Richard Fox
729,11620711.0,857138,emails,709611,1498099397,2017-06-22 02:43:17,06/22/2017,06/2017,6,2017,Richard Fox,Marline Mcwatters
1916,11661643.0,712531,emails,698163,1498332459,2017-06-24 19:27:39,06/24/2017,06/2017,6,2017,Loretta Castillo,Hassie Anzalone
736,8551783.0,857138,calls,744038,1498715996,2017-06-29 05:59:56,06/29/2017,06/2017,6,2017,Richard Fox,Nobuko Hannold
972,8557981.0,175354,calls,857138,1498765133,2017-06-29 19:38:53,06/29/2017,06/2017,6,2017,Madeline Nindorf,Richard Fox
2518,72469.0,1108217,meetings,1971777,1499453714,2017-07-07 18:55:14,07/07/2017,07/2017,7,2017,Lindsy Henion,Loriann Gerard
509,8823340.0,1690582,calls,713410,1500818996,2017-07-23 14:09:56,07/23/2017,07/2017,7,2017,Meryl Pastuch,Phoebe Hawkins
2251,8837531.0,735202,calls,713378,1500929636,2017-07-24 20:53:56,07/24/2017,07/2017,7,2017,Sid Demmy,See Bania
2252,12187073.0,735202,emails,711535,1501298292,2017-07-29 03:18:12,07/29/2017,07/2017,7,2017,Sid Demmy,Micheal Greene
197,12319570.0,713639,emails,1690582,1502046227,2017-08-06 19:03:47,08/06/2017,08/2017,8,2017,Juan Walsh,Meryl Pastuch
2034,12321685.0,713979,emails,735202,1502057897,2017-08-06 22:18:17,08/06/2017,08/2017,8,2017,Diane Cuti,Sid Demmy
349,80886.0,1108217,meetings,728286,1502172333,2017-08-08 06:05:33,08/08/2017,08/2017,8,2017,Lindsy Henion,Kerstin Belveal
366,9024789.0,981554,calls,728286,1502386733,2017-08-10 17:38:53,08/10/2017,08/2017,8,2017,Sherrell Biebel,Kerstin Belveal
1336,12385035.0,713725,emails,857138,1502418037,2017-08-11 02:20:37,08/11/2017,08/2017,8,2017,Palmer Kilborne,Richard Fox
185,12466739.0,1663285,emails,1108217,1502880033,2017-08-16 10:40:33,08/16/2017,08/2017,8,2017,Sara Ballard,Lindsy Henion
1436,9093220.0,735202,calls,292073,1502913080,2017-08-16 19:51:20,08/16/2017,08/2017,8,2017,Sid Demmy,Wilhelmina Nybo
2091,12510925.0,714902,emails,735202,1503127023,2017-08-19 07:17:03,08/19/2017,08/2017,8,2017,Delia Owen,Sid Demmy
1925,9139064.0,704389,calls,698163,1503268761,2017-08-20 22:39:21,08/20/2017,08/2017,8,2017,Trista Laudermilk,Hassie Anzalone
367,9192905.0,981554,calls,728286,1503682733,2017-08-25 17:38:53,08/25/2017,08/2017,8,2017,Sherrell Biebel,Kerstin Belveal
195,86678.0,857138,meetings,1690582,1503972733,2017-08-29 02:12:13,08/29/2017,08/2017,8,2017,Richard Fox,Meryl Pastuch
337,86677.0,857138,meetings,981554,1503972733,2017-08-29 02:12:13,08/29/2017,08/2017,8,2017,Richard Fox,Sherrell Biebel
338,86679.0,1690582,meetings,981554,1503972733,2017-08-29 02:12:13,08/29/2017,08/2017,8,2017,Meryl Pastuch,Sherrell Biebel
310,12684241.0,735108,emails,1690582,1504103754,2017-08-30 14:35:54,08/30/2017,08/2017,8,2017,Peter Fahnestock,Meryl Pastuch
1669,12705200.0,713919,emails,698163,1504220887,2017-08-31 23:08:07,08/31/2017,08/2017,8,2017,Millie Reed,Hassie Anzalone
1799,12730263.0,709857,emails,698163,1504362618,2017-09-02 14:30:18,09/02/2017,09/2017,9,2017,Carissa Peiffer,Hassie Anzalone
381,87892.0,1690582,meetings,1847246,1504372733,2017-09-02 17:18:53,09/02/2017,09/2017,9,2017,Meryl Pastuch,Rosalia Larroque
368,9304835.0,981554,calls,728286,1504546733,2017-09-04 17:38:53,09/04/2017,09/2017,9,2017,Sherrell Biebel,Kerstin Belveal
1345,12868323.0,896318,emails,857138,1505143342,2017-09-11 15:22:22,09/11/2017,09/2017,9,2017,Georgia Robinson,Richard Fox
354,9411368.0,1847246,calls,728286,1505373223,2017-09-14 07:13:43,09/14/2017,09/2017,9,2017,Rosalia Larroque,Kerstin Belveal
383,9411367.0,728286,calls,1847246,1505373223,2017-09-14 07:13:43,09/14/2017,09/2017,9,2017,Kerstin Belveal,Rosalia Larroque
384,12910125.0,728286,emails,1847246,1505377923,2017-09-14 08:32:03,09/14/2017,09/2017,9,2017,Kerstin Belveal,Rosalia Larroque
385,12911657.0,728286,emails,1847246,1505386653,2017-09-14 10:57:33,09/14/2017,09/2017,9,2017,Kerstin Belveal,Rosalia Larroque
768,9426071.0,857138,calls,713444,1505485909,2017-09-15 14:31:49,09/15/2017,09/2017,9,2017,Richard Fox,Laurice Eichenberg
355,12962751.0,1847246,emails,728286,1505673223,2017-09-17 18:33:43,09/17/2017,09/2017,9,2017,Rosalia Larroque,Kerstin Belveal
386,9471794.0,728286,calls,1847246,1505842733,2017-09-19 17:38:53,09/19/2017,09/2017,9,2017,Kerstin Belveal,Rosalia Larroque
356,9471795.0,1847246,calls,728286,1505842733,2017-09-19 17:38:53,09/19/2017,09/2017,9,2017,Rosalia Larroque,Kerstin Belveal
357,12997908.0,1847246,emails,728286,1505873223,2017-09-20 02:07:03,09/20/2017,09/2017,9,2017,Rosalia Larroque,Kerstin Belveal
387,9476371.0,728286,calls,1847246,1505877223,2017-09-20 03:13:43,09/20/2017,09/2017,9,2017,Kerstin Belveal,Rosalia Larroque
0,,1847246,purchases,2038003,1505882733,2017-09-20 04:45:33,09/20/2017,09/2017,09,2017,Rosalia Larroque,Jenice Savaria
1643,9492885.0,698163,calls,671940,1506005105,2017-09-21 14:45:05,09/21/2017,09/2017,9,2017,Hassie Anzalone,Raymond Wolfe
388,9494205.0,728286,calls,1847246,1506015533,2017-09-21 17:38:53,09/21/2017,09/2017,9,2017,Kerstin Belveal,Rosalia Larroque
1347,9498951.0,714616,calls,857138,1506052133,2017-09-22 03:48:53,09/22/2017,09/2017,9,2017,Martine Assaf,Richard Fox
358,9505338.0,1847246,calls,728286,1506101933,2017-09-22 17:38:53,09/22/2017,09/2017,9,2017,Rosalia Larroque,Kerstin Belveal
359,9516574.0,1847246,calls,728286,1506188333,2017-09-23 17:38:53,09/23/2017,09/2017,9,2017,Rosalia Larroque,Kerstin Belveal
360,9539033.0,1847246,calls,728286,1506361133,2017-09-25 17:38:53,09/25/2017,09/2017,9,2017,Rosalia Larroque,Kerstin Belveal
361,9572493.0,1847246,calls,728286,1506620333,2017-09-28 17:38:53,09/28/2017,09/2017,9,2017,Rosalia Larroque,Kerstin Belveal
1405,13251569.0,698163,emails,709799,1507305333,2017-10-06 15:55:33,10/06/2017,10/2017,10,2017,Hassie Anzalone,Stephen Fleming
25,9710863.0,857138,calls,714191,1507694662,2017-10-11 04:04:22,10/11/2017,10/2017,10,2017,Richard Fox,Lashay Ruprecht
2519,100043.0,1108217,meetings,1685313,1507754885,2017-10-11 20:48:05,10/11/2017,10/2017,10,2017,Lindsy Henion,Craig Carr
920,13365171.0,713736,emails,857138,1507948442,2017-10-14 02:34:02,10/14/2017,10/2017,10,2017,Harvey Turner,Richard Fox
950,9749705.0,713892,calls,857138,1507996914,2017-10-14 16:01:54,10/14/2017,10/2017,10,2017,Bernard Harper,Richard Fox
169,13435746.0,713639,emails,1108217,1508341774,2017-10-18 15:49:34,10/18/2017,10/2017,10,2017,Juan Walsh,Lindsy Henion
389,9828444.0,728286,calls,1847246,1508607533,2017-10-21 17:38:53,10/21/2017,10/2017,10,2017,Kerstin Belveal,Rosalia Larroque
788,9836744.0,857138,calls,712934,1508672702,2017-10-22 11:45:02,10/22/2017,10/2017,10,2017,Richard Fox,Merlin Topal
390,9850477.0,728286,calls,1847246,1508780333,2017-10-23 17:38:53,10/23/2017,10/2017,10,2017,Kerstin Belveal,Rosalia Larroque
391,9861436.0,728286,calls,1847246,1508866733,2017-10-24 17:38:53,10/24/2017,10/2017,10,2017,Kerstin Belveal,Rosalia Larroque
320,13536347.0,702527,emails,1690582,1508912984,2017-10-25 06:29:44,10/25/2017,10/2017,10,2017,Carri Mceldowney,Meryl Pastuch
795,13710952.0,857138,emails,715939,1509897353,2017-11-05 15:55:53,11/05/2017,11/2017,11,2017,Richard Fox,Rosetta Gardner
27,13730610.0,857138,emails,713020,1510007141,2017-11-06 22:25:41,11/06/2017,11/2017,11,2017,Richard Fox,Kathi Montcalm
396,13731892.0,1053987,emails,1847246,1510014599,2017-11-07 00:29:59,11/07/2017,11/2017,11,2017,Stanton Westermark,Rosalia Larroque
397,13731899.0,528180,emails,1847246,1510014642,2017-11-07 00:30:42,11/07/2017,11/2017,11,2017,Joannie Nunmaker,Rosalia Larroque
2092,13765553.0,712927,emails,735202,1510205756,2017-11-09 05:35:56,11/09/2017,11/2017,11,2017,Verna Henderson,Sid Demmy
375,13806037.0,698163,emails,1847246,1510435351,2017-11-11 21:22:31,11/11/2017,11/2017,11,2017,Hassie Anzalone,Rosalia Larroque
2520,110572.0,1108217,meetings,1627133,1510521942,2017-11-12 21:25:42,11/12/2017,11/2017,11,2017,Lindsy Henion,Chang Tulip
2112,10102404.0,713989,calls,735202,1510739784,2017-11-15 09:56:24,11/15/2017,11/2017,11,2017,Mabel Ramirez,Sid Demmy
